title,prediksi_rating
"View to a Kill, A",0.7272163980499183
Lifeforce,0.15647391144797337
Police Academy,0.7159547348602321
Police Academy 2: Their First Assignment,0.2506775655347678
Police Academy 3: Back in Training,0.1985785204234137
Police Academy 4: Citizens on Patrol,0.13732493010540964
Police Academy 5: Assignment: Miami Beach,0.11596247400119744
Police Academy 6: City Under Siege,0.03817829023535138
Babe: Pig in the City,0.48587535913416235
Home Fries,0.012369742688044423
Very Bad Things,0.9800524733068456
Steam: The Turkish Bath (Hamam),-0.09245681922197976
Psycho,0.09547574935323828
Little Voice,0.0452897548837445
"Simple Plan, A",0.67861220166947
Jack Frost,0.16626814743236365
Star Trek: Insurrection,1.044423898054438
"Prince of Egypt, The",0.27358460086286274
Rushmore,1.0573441730349689
Shakespeare in Love,1.6301704102090455
Miracle on 34th Street,0.287042845731257
Santa Claus: The Movie,0.024734861917607903
Prancer,0.20873203178898023
Pale Rider,0.17237369309852096
Rambo: First Blood Part II,0.756353382464549
First Blood (Rambo: First Blood),0.9959728534947376
Rambo III,0.21538004044189266
"Jewel of the Nile, The",0.5412351313186938
Romancing the Stone,2.0255012303289277
Cocoon,1.5973850472415947
Cocoon: The Return,0.4323973421135332
Rocky II,0.7970073291573249
Rocky III,0.6189854737054022
Rocky IV,0.7261315192084861
Rocky V,0.2994411689298455
Clue,0.5427480309080623
Young Sherlock Holmes,0.8211288269318732
Violets Are Blue...,0.04445666282075525
Back to School,0.775206112329939
Heartburn,-0.012003781702868874
Nothing in Common,0.3583714359335879
Extremities,0.15281224194376514
"Karate Kid, The",1.049389449603535
"Karate Kid, Part II, The",0.64128831241116
"Karate Kid, Part III, The",0.06793150109982418
Christmas Vacation (National Lampoon's Christmas Vacation),1.3828904506731972
You've Got Mail,0.35884434955119326
"General, The",0.05162758900501234
"Thin Red Line, The",0.9952693568657801
"Faculty, The",0.4594208602709213
Mighty Joe Young,0.1883047733409386
Mighty Joe Young,0.0673902717867702
Patch Adams,0.44685712089959184
Stepmom,0.02802814002867578
"Civil Action, A",0.13699679287504776
Hurlyburly,-0.048015126811475496
Tea with Mussolini,0.1550264491126016
Affliction,-0.10285375757784343
Hilary and Jackie,-0.13345909267881023
Playing by Heart,0.07390649719808583
At First Sight,0.21613408355930058
In Dreams,0.13325121714221352
Varsity Blues,0.10050467147900849
Virus,0.2310417292713713
Howard the Duck,0.7579148119450694
"Gate, The",0.15796383722938923
"Boy Who Could Fly, The",0.15076952261419996
"Fly, The",0.6338580215210364
"Fly, The",1.625965599126628
"Fly II, The",0.4356064281561937
Running Scared,0.31653660938577466
Armed and Dangerous,0.5209289224951075
"Texas Chainsaw Massacre, The",0.5128931732358771
"Texas Chainsaw Massacre 2, The",0.16257053225647694
Texas Chainsaw Massacre: The Next Generation (a.k.a. The Return of the Texas Chainsaw Massacre),0.050768194559591015
Ruthless People,0.6621289909018808
Deadly Friend,0.021536954126877096
"Name of the Rose, The (Name der Rose, Der)",0.44673763178107523
Jumpin' Jack Flash,0.3946478377529423
Peggy Sue Got Married,0.19145834030943798
Crocodile Dundee,1.6308756163418208
Crocodile Dundee II,0.5408877909078164
Tough Guys,0.011324364086219122
Soul Man,0.21972285026297161
"Color of Money, The",0.17699169639619
52 Pick-Up,0.1132427161190029
Heartbreak Ridge,0.8540300033855003
Firewalker,0.23964911733859834
¡Three Amigos!,1.0066124792019349
My Name Is Joe,-0.09245681922197976
Still Crazy,0.02579877957910853
"Day of the Beast, The (Día de la Bestia, El)",0.05178566995605447
She's All That,0.2704866068810666
Peeping Tom,-0.11361828230475234
Payback,0.9469173613953165
Simply Irresistible,0.056325142996336404
20 Dates,0.5314630403193564
"Harmonists, The",0.0014618332507458757
"Last Days, The",-0.035198736981604195
"Fantastic Planet, The (Planète sauvage, La)",0.06937815946070791
Blast from the Past,0.654293196255411
Message in a Bottle,-0.010791224580900522
My Favorite Martian,0.23332074416438914
Jawbreaker,0.030585426313436727
October Sky,0.1130367910224214
Office Space,2.681051418539201
"Apple, The (Sib)",-0.09245681922197976
200 Cigarettes,0.35465566315219504
8MM,0.46715012899818636
"Other Sister, The",0.36529902884535986
"Long Goodbye, The",0.009226853305408301
"Ballad of Narayama, The (Narayama bushiko)",-0.06001890851434447
Pet Sematary,0.4292247017119491
Pet Sematary II,0.1272965362142903
Children of the Corn II: The Final Sacrifice,0.062449358135593845
Children of the Corn III,0.013910853472699181
Christine,0.31082490464128604
Night Shift,0.5217233155819619
Airport,0.008538295232162351
Airport 1975,0.09476179540305223
Airport '77,0.3174801267541204
Rollercoaster,0.06902517874734244
"Towering Inferno, The",0.43829494699903593
Alligator,0.10482775740987425
Meteor,0.11166330251854348
Westworld,1.0868416026622925
Logan's Run,1.3067641565917416
Planet of the Apes,2.4523235038128983
Beneath the Planet of the Apes,0.6622567773380448
Battle for the Planet of the Apes,0.5742841040685338
Conquest of the Planet of the Apes,0.6734361238581376
Escape from the Planet of the Apes,0.6133142315854972
Avalanche,0.07376508440018792
Earthquake,0.18896449076824773
Beyond the Poseidon Adventure,0.10335415095998061
Dancemaker,0.0017360964680094195
Analyze This,0.7674324475602279
"Corruptor, The",-0.12548271332339608
Cruel Intentions,0.22409486643227453
"Lock, Stock & Two Smoking Barrels",1.5069961764201705
"School of Flesh, The (École de la chair, L')",-0.036011345108606665
"Deep End of the Ocean, The",-0.05601499575068412
"Rage: Carrie 2, The",0.1558136963842364
Wing Commander,0.2164743057569715
"Haunting, The",0.2970812900236775
Dead Ringers,0.15120616301208065
My Boyfriend's Back,-0.0066148247865706776
Village of the Damned,0.18775109429169304
Children of the Damned,0.01833889799409551
Baby Geniuses,0.09316562057226584
I Stand Alone (Seul contre tous),0.00044965047559875467
Forces of Nature,0.0755262176762162
"King and I, The",0.04173256041809753
Ravenous,0.248187067247285
True Crime,0.1429453864250803
Dangerous Beauty,-0.03249111090589726
"King and I, The",0.10561295989179778
Doug's 1st Movie,0.06192088570081144
EDtv,0.3347843897081823
"Mod Squad, The",0.25546527036524647
"Walk on the Moon, A",0.003696691519700972
"Matrix, The",3.933876675569348
10 Things I Hate About You,0.34917946994685245
Tango,0.001746264668557224
"Out-of-Towners, The",0.1979641768947491
"Dreamlife of Angels, The (Vie rêvée des anges, La)",-0.023150083445640124
Metroland,-0.036011345108606665
Following,0.023530276001362677
Go,1.3984345318571978
Never Been Kissed,0.3195010660583406
Twin Dragons (Shuang long hui),-0.01771558765700134
Cookie's Fortune,0.03509278103720751
"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)",-0.040039862815608986
Goodbye Lover,-0.046172086026371024
Life,0.1891034407400004
Friends & Lovers,0.000457489946066803
Hideous Kinky,-0.052874659595722684
"Monster, The (Mostro, Il)",-0.06791598516434674
Open Your Eyes (Abre los ojos),0.12225304361303055
SLC Punk!,0.48087570856092315
Lost & Found,0.10716013264056778
Pushing Tin,0.6866031890433203
Election,0.888746771711785
eXistenZ,0.3932723707341937
Entrapment,0.8054095226669722
Idle Hands,0.4423337416002881
Get Real,0.020332738448775856
"King of Masks, The (Bian Lian)",-0.048015126811475496
"Winslow Boy, The",-0.022364126558656473
Mildred Pierce,-0.029818835411542108
Night of the Comet,0.3693960986406862
Chopping Mall (a.k.a. Killbots),0.04537568599945053
My Science Project,0.07699521255395166
Dick Tracy,0.6284994817314189
"Mummy, The",1.5960583139545887
"Castle, The",-0.05166720666837616
This Is My Father,-0.036011345108606665
William Shakespeare's A Midsummer Night's Dream,0.0955225610380942
Trippin',0.0017360964680094195
After Life (Wandafuru raifu),-0.040931245335696864
Black Mask (Hak hap),0.052122237446780406
Star Wars: Episode I - The Phantom Menace,2.656480229907329
"Love Letter, The",-0.018799274001709596
Besieged (a.k.a. L' Assedio),-0.03140398545030418
"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie)",-0.06133111942513023
"Mummy, The",0.004024681122445847
"Mummy, The",0.02578201961493969
Mommie Dearest,0.30740541547558425
Superman,2.3311164621302445
Superman II,1.9067411345304897
Superman III,0.554330630626155
Superman IV: The Quest for Peace,0.34400731210710395
Dracula,0.14731732550987708
Frankenstein,0.567119102352121
Frankenstein Meets the Wolf Man,0.023601274342878068
"Curse of Frankenstein, The",-0.022364126558656473
"Wolf Man, The",0.3131831790685596
Howling II: Your Sister Is a Werewolf,0.013286981761438865
Tarantula,0.06503314140844785
"Rocky Horror Picture Show, The",1.5372397087823044
It Came from Hollywood,0.014135890844233912
"Thing from Another World, The",0.12252494269664685
It Came from Outer Space,0.03453814601594873
"War of the Worlds, The",0.5962046712483704
Invasion of the Body Snatchers,0.4496987065767698
Earth vs. the Flying Saucers,0.002312943376568837
Swamp Thing,0.5232715761240364
Pork Chop Hill,0.019782537397527375
Run Silent Run Deep,0.03582829739698206
Notting Hill,0.07569669650413716
"Thirteenth Floor, The",0.4646250497591864
"Loss of Sexual Innocence, The",0.10271768732659825
Instinct,0.054057639928351824
Buena Vista Social Club,-0.1891717111115688
Free Enterprise,-0.05107757616290987
Limbo,-0.1379944837346939
Austin Powers: The Spy Who Shagged Me,2.0959332258218177
"Red Violin, The (Violon rouge, Le)",0.04721705719526304
Tarzan,0.5683999630718191
"General's Daughter, The",0.4130777292132894
"Ideal Husband, An",0.14397113129929826
"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano)",-0.14691443519770173
Run Lola Run (Lola rennt),0.9616946834232402
Trekkies,0.013410516028088581
Big Daddy,0.9451434175049404
"Boys, The",0.01212665824159636
"Dinner Game, The (Dîner de cons, Le)",0.025361142710231405
My Son the Fanatic,-0.02609148098509951
Zone 39,-0.04064296367105718
Arachnophobia,1.6693285619467875
"South Park: Bigger, Longer and Uncut",2.59179533477694
Wild Wild West,0.5799089336210209
Summer of Sam,0.15862734042673246
American Pie,1.9846125514604627
Arlington Road,0.4862826166115935
"Autumn Tale, An (Conte d'automne)",-0.10066852878163457
Muppets From Space,0.3626137095328964
"Blair Witch Project, The",1.634654567731029
Eyes Wide Shut,0.7004726268814359
Lake Placid,0.4355728720315119
Ghostbusters (a.k.a. Ghost Busters),2.64658976264314
Ghostbusters II,0.9689755308843897
Drop Dead Gorgeous,0.17566822835341522
"Haunting, The",0.2352835438167726
Inspector Gadget,0.36184856602436904
Deep Blue Sea,0.6454527537550121
Mystery Men,0.9650951446503533
Runaway Bride,0.027711654648028505
Twin Falls Idaho,-0.024007563405737748
"Killing, The",0.05299798313659731
Killer's Kiss,-0.036011345108606665
Spartacus,0.10482203232830009
Lolita,-0.06654214601338698
Barry Lyndon,-0.1478614850279479
"400 Blows, The (Les quatre cents coups)",-0.014285845727786116
Jules and Jim (Jules et Jim),-0.15396723467196413
Vibes,0.13934179601821878
"Mosquito Coast, The",0.025852530434518947
"Golden Child, The",0.6610960920202898
Brighton Beach Memoirs,0.16540872256328534
Assassination,0.0738150413833945
Crimes of the Heart,0.015370011214501659
"Color Purple, The",0.19295603689007745
"Kindred, The",0.0066434908807194324
No Mercy,0.015648996169766796
Ménage (Tenue de soirée),0.019760789747196354
Native Son,-0.022364126558656473
Otello,0.04927877853510189
"Mission, The",0.23671094517993052
Little Shop of Horrors,1.4615507422621812
"Little Shop of Horrors, The",0.14637587783296643
Allan Quatermain and the Lost City of Gold,0.24652576374398763
"Morning After, The",0.05513380461933533
Radio Days,0.08681767384165988
From the Hip,0.027413314097915944
Outrageous Fortune,0.23624038925174298
Deadtime Stories,0.0387321951187311
Frances,-0.02609148098509951
Dick,0.20016402952597306
"Iron Giant, The",1.4311214416987024
"Sixth Sense, The",3.352298484470307
"Thomas Crown Affair, The",0.8464421209324225
"Thomas Crown Affair, The",-0.16574875216266194
"Acid House, The",-0.002841931078700436
"Adventures of Sebastian Cole, The",0.024672582652165726
"Yards, The",0.16344934876762027
Bowfinger,0.7747764841192427
Brokedown Palace,0.2527556631003284
Detroit Rock City,0.4888397063033729
Better Than Chocolate,-0.009321711998077985
Head On,-0.021149863838289075
Heaven Can Wait,0.24007020578333146
Pit and the Pendulum,0.1471087520941306
"Masque of the Red Death, The",0.017139093531645312
Haunted Honeymoon,0.10811606010761864
Cat's Eye,0.062456013485194375
Monty Python's And Now for Something Completely Different,0.6964749820188333
Damien: Omen II,-0.09829766262443473
"Final Conflict, The (a.k.a. Omen III: The Final Conflict)",0.07744731390935364
Airplane!,2.477922126916612
Airplane II: The Sequel,0.4517575817917986
"American Werewolf in Paris, An",0.3564341561119373
European Vacation (aka National Lampoon's European Vacation),0.4370974867683807
National Lampoon's Vacation,0.7645327575424675
Funny Farm,0.4908906172525126
Big,2.620995142287358
Problem Child,0.3041627832700378
Problem Child 2,0.1229149017072624
Little Nemo: Adventures in Slumberland,0.05277569839362368
Oscar and Lucinda (a.k.a. Oscar & Lucinda),-0.03354618983798495
Tequila Sunrise,0.7467521280136958
"Pelican Brief, The",-0.181598548267482
"Christmas Story, A",2.276613112653944
Mickey Blue Eyes,0.36564659205917854
Teaching Mrs. Tingle,0.19047141958941252
Universal Soldier: The Return,-0.011468235100455212
Universal Soldier,0.4134828773288781
Perfect Blue,-0.040320990867829955
In Too Deep,0.06656073554951716
"Source, The",-0.012003781702868874
Iron Eagle,0.3111202766349833
Iron Eagle II,0.12043707688140907
Aces: Iron Eagle III,0.22593402560094047
Iron Eagle IV,0.07959975602854907
Three Days of the Condor (3 Days of the Condor),0.10178797577362972
Hamlet,0.025384764887664266
Medicine Man,0.02077724063132559
On the Ropes,-0.03265402610892764
"13th Warrior, The",0.49247785169365643
"Astronaut's Wife, The",0.2095900548751899
Dudley Do-Right,-0.0014114907900038165
"Muse, The",0.0039067961251604945
Chill Factor,0.006853328524478986
Outside Providence,0.15587112566212932
Bedrooms & Hallways,-0.01363009273600045
West Beirut (West Beyrouth),0.02693239134842974
Stigmata,0.5237178160668222
Stir of Echoes,0.5243305618634928
"Black Cat, White Cat (Crna macka, beli macor)",-0.11547132874901395
"Minus Man, The",-0.07414774765122127
"Adventures of Milo and Otis, The (Koneko monogatari)",0.5692117496740229
Only Angels Have Wings,-0.04198820899801963
"Othello (Tragedy of Othello: The Moor of Venice, The)",0.024214274907096486
Saturn 3,0.21313420308673658
"Soldier's Story, A",0.06769092607945469
I Saw What You Did,0.010530763891252033
Yellow Submarine,0.4900558870273438
American Beauty,3.527698790943694
Stop Making Sense,-0.08227057135862986
Blue Streak,0.2534830364475764
For Love of the Game,0.06774027867049072
Caligula,0.05265461240979639
"Hard Day's Night, A",0.39542867092908984
Sugar Town,-0.048015126811475496
"Buddy Holly Story, The",0.04360969794352301
Fright Night,0.7051211082752373
Fright Night Part II,0.07744731390935364
Barefoot in the Park,0.21901874955540526
Deliverance,1.6177884413537922
Excalibur,0.816625195219249
"Pajama Game, The",0.117982228485133
Sommersby,-0.04869538452873844
Thumbelina,0.019848394142771814
Tommy,0.09360705818543542
Hell Night,0.05751232227420819
Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak),-0.16976987435792407
Armour of God (Long xiong hu di),-0.2260428158408478
Double Jeopardy,0.2721043585782362
Jakob the Liar,-0.03449801762395083
Mumford,0.13359316907053814
Dog Park,0.013706657048957972
Guinevere,-0.024007563405737748
"Adventures of Elmo in Grouchland, The",0.020328594497996955
Simon Sez,0.008184671219786784
Drive Me Crazy,0.15207303401212213
"Mystery, Alaska",0.44068002859515715
Three Kings,0.8746871579413421
"Happy, Texas",0.002774082762776373
New Rose Hotel,-0.012003781702868874
Plunkett & MaCleane,0.020559985573436926
Romance,0.024214274907096486
Alvarez Kelly,-0.002430723563105112
And the Ship Sails On (E la nave va),-0.09245681922197976
"Dark Half, The",0.0774643902374622
Gulliver's Travels,0.30172545556405717
Monkey Shines,0.23542822746685133
Phantasm,0.4082706234295036
Psycho II,0.07745911046171353
Psycho III,0.09499353507236029
Sanjuro (Tsubaki Sanjûrô),-0.0397396821747114
Random Hearts,0.12887716850046324
Superstar,0.5500257631672801
Boys Don't Cry,0.31332840910916665
"Limey, The",0.005990424239768441
Risky Business,0.984313781162686
Total Recall,3.105080587804981
Body Heat,0.13025529417544368
Ferris Bueller's Day Off,2.9786424482505183
"Year of Living Dangerously, The",0.0008081241024523166
High Plains Drifter,0.5563640150804694
Hang 'Em High,0.25363194273060957
Drunken Master (Jui kuen),-0.19276862490141894
"Conformist, The (Conformista, Il)",0.018588760069935345
Hairspray,0.2303477259402266
Brief Encounter,-0.03339141757538181
"Razor's Edge, The",0.08006915040568474
Reds,-0.06210282609370618
Return with Honor,-0.02609148098509951
Time of the Gypsies (Dom za vesanje),-0.16114880723391117
Days of Heaven,-0.11435947388812347
"Lady Eve, The",-0.02514906032485224
Sullivan's Travels,0.1419558368268926
"Palm Beach Story, The",-0.027387564997273475
Gilda,-0.044157313969170706
South Pacific,0.04970928953208884
Flashdance,0.19213322358004348
Indochine,-0.0290803681603378
"Dirty Dozen, The",0.7791360797047161
Help!,0.1407012500327955
Goldfinger,1.3955138686638475
From Russia with Love,0.7775126678227073
Dr. No,1.0132819294086164
"Blue Lagoon, The",0.33849835507502246
"Fistful of Dollars, A (Per un pugno di dollari)",0.5513637088051714
Sydney (Hard Eight),0.2228078434738559
Home Alone 2: Lost in New York,0.3733423422769597
Someone to Watch Over Me,0.21144050076435517
Fight Club,2.7435382541203177
"Story of Us, The",0.1160124555732715
Fever Pitch,-0.027610053998387205
Julien Donkey-Boy,-0.006530805221785556
"Omega Code, The",0.007947028503011468
"Straight Story, The",0.1117980435861513
"Bad Seed, The",0.131723501449509
Time Bandits,1.3353943378111526
"Man and a Woman, A (Un homme et une femme)",-0.018842471405445628
Fitzcarraldo,-0.1273324140697798
All That Jazz,0.0643008207653096
Red Sorghum (Hong gao liang),-0.06001890851434447
Crimes and Misdemeanors,0.18206592353859105
Bats,0.07397151056805362
"Best Man, The",0.009254163656870307
Bringing Out the Dead,-0.14784162582398003
Crazy in Alabama,0.05755734316780445
Three to Tango,0.04867878002630423
Body Shots,0.020559985573436926
"Guardian, The",0.013286981761438865
"Ipcress File, The",0.06924074152591997
On Any Sunday,0.09356192533472649
RoboCop,2.728297793293854
RoboCop 2,0.7669728052948112
Who Framed Roger Rabbit?,2.724102357558218
Melvin and Howard,0.016812753362154296
For Your Eyes Only,0.815502079105369
Licence to Kill,0.45367896274735475
Live and Let Die,0.5828309415774154
Rawhead Rex,0.08260446020007328
Thunderball,0.5295024830626921
House on Haunted Hill,0.3285414358033383
Music of the Heart,-0.1278899645384855
Being John Malkovich,2.7083573431239225
Princess Mononoke (Mononoke-hime),0.3551266213697375
My Best Fiend (Mein liebster Feind),-0.048015126811475496
Train of Life (Train de vie),-0.10766783301162794
"Bachelor, The",0.12149674778523845
"Bone Collector, The",0.6175999008973748
"Insider, The",0.3370827341092363
American Movie,0.10966053236307338
Last Night,0.027413314097915944
Rosetta,-0.09245681922197976
"They Shoot Horses, Don't They?",-0.08134545212059409
Bride of Re-Animator,0.09440509737151227
Bustin' Loose,0.061877405780756664
Coma,-0.017474349755292235
Creepshow,0.6036624061759228
Creepshow 2,0.31599658132818476
Re-Animator,0.12724720549971472
Drugstore Cowboy,0.20285087087019965
Falling Down,0.6956314239858329
"Funhouse, The",0.013286981761438865
"General, The",0.09204133703411041
Piranha,0.27969284675950545
"Taming of the Shrew, The",-0.04051301202795539
Nighthawks,0.3396104007639305
Yojimbo,-0.045498076338712216
Repossessed,0.20863739406263665
"Omega Man, The",0.5173766168639418
Spaceballs,1.5624018203856502
Robin Hood,0.9967983408450981
Mister Roberts,0.26203901121277395
"Quest for Fire (Guerre du feu, La)",0.43605332229687876
Little Big Man,0.6854457686047319
"Face in the Crowd, A",0.007587389394888186
Trading Places,1.116574768441934
Meatballs,0.3683998129461526
Meatballs Part II,0.2230163154483896
Meatballs III,0.07849927092322032
Meatballs 4,0.02401452996574075
Dead Again,0.4178930519613016
Peter's Friends,0.04162699360205233
"Incredibly True Adventure of Two Girls in Love, The",-0.08066915292040332
Under the Rainbow,0.1335322023816835
Anywhere But Here,0.1993901030118748
Dogma,1.9246872517924276
"Messenger: The Story of Joan of Arc, The",0.36752409410141834
Pokémon: The First Movie,0.3426491548609124
Felicia's Journey,-0.05965751937165319
Oxygen,0.1549287804749244
Where's Marlowe?,0.032738684879147134
"Commitments, The",0.3909803628253082
Holiday Inn,0.03176286886120708
"Longest Day, The",0.34668675358923745
Poison Ivy,0.19527737261203215
Poison Ivy: New Seduction,0.1432314452942156
Tora! Tora! Tora!,0.2583099161505105
Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios),-0.061112309760681334
"Verdict, The",0.3141738648369836
"Adventures of Buckaroo Banzai Across the 8th Dimension, The",1.077533033186112
Stand and Deliver,0.15869464491034638
Moonstruck,0.9255911934417692
"Sandpiper, The",-0.006411645770686462
Jeremiah Johnson,0.023480883700380838
Repulsion,-0.043980905825169815
Irma la Douce,-0.07384296444503637
42 Up,0.06160704127018294
Liberty Heights,0.024165392865115334
Mansfield Park,-0.05694265527312596
Sleepy Hollow,1.4693201123687802
"World Is Not Enough, The",0.9276480804312032
All About My Mother (Todo sobre mi madre),0.008925106244586124
Babes in Toyland,-0.011859457502270368
Scrooged,0.7875184374091213
Harvey,-0.1007577975592176
Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette),-0.3284216673689766
Matewan,-0.12824821390361432
Kagemusha,-0.10192676829973393
McCabe & Mrs. Miller,-0.02891431801228172
Maurice,-0.10488576855275038
"Grapes of Wrath, The",0.2045511100235407
My Man Godfrey,-0.042672657203640524
"Shop Around the Corner, The",-0.04648138405005985
"Natural, The",0.5481416239838232
Shampoo,0.010022364345389776
"River Runs Through It, A",0.382739943835188
Fatal Attraction,0.5659262830484406
Jagged Edge,0.09024171322338866
Stanley & Iris,-0.07589675492340359
Midnight Run,0.7502758400956823
Awakenings,0.4819317965251308
Come See the Paradise,-0.0005069427944906142
Backdraft,0.7285925240895962
"Fisher King, The",0.8560351120162719
"River, The",0.2686903024818008
Places in the Heart,0.23844215232637408
'night Mother,-0.022364126558656473
End of Days,0.4291052946718139
Toy Story 2,1.7855198101511474
Flawless,0.03226832529287442
Ride with the Devil,-0.04432786826461871
"Distinguished Gentleman, The",0.17542435743518178
"End of the Affair, The",-0.029818835411542108
Holy Smoke,-0.0048901407128889235
Sweet and Lowdown,-0.01643474966227699
Bonfire of the Vanities,0.05475297566939374
Daddy Long Legs,0.061877405780756664
Grand Illusion (La grande illusion),-0.11923889900308049
"Great Santini, The",-0.08168094968542956
Stealing Home,0.07249054171787696
"Two Jakes, The",-0.03901675419402095
U2: Rattle and Hum,0.16048025640026967
Hell in the Pacific,0.04445666282075525
Cradle Will Rock,0.0012260022730779699
Deuce Bigalow: Male Gigolo,0.38898417225684623
"Green Mile, The",1.91009311440993
"Cider House Rules, The",0.1052473060316622
"War Zone, The",-0.016056465870885956
"Last Picture Show, The",0.008884965568364628
"7th Voyage of Sinbad, The",0.32964038462536144
Anna and the King,-0.1116616492669337
Bicentennial Man,0.3834268820461611
Stuart Little,0.3086773486110271
"Emperor and the Assassin, The (Jing ke ci qin wang)",-0.015044991434310767
Fantasia 2000,0.3483243273400606
Magnolia,1.029043676072157
Onegin,0.01566904862438026
Simpatico,0.0623029190573854
Topsy-Turvy,-0.04816132492293122
Boiling Point,0.013862278969280998
Carnal Knowledge,-0.027979843190617987
Easy Rider,0.1549174578925756
The Falcon and the Snowman,0.026768948676266682
Room at the Top,-0.012267618433379453
Any Given Sunday,0.07050132886611267
Man on the Moon,0.6417202996816018
Galaxy Quest,2.0776999708388373
"Talented Mr. Ripley, The",0.6031971040123506
Next Friday,0.30221655632340044
"Hurricane, The",0.16952092501462995
Angela's Ashes,-0.05879469239621732
Titus,-0.10300188265313896
"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",0.05188717009737762
"Third Miracle, The",-0.036011345108606665
Snow Falling on Cedars,-0.10270885785627455
"Girl, Interrupted",0.3000425061680622
My Dog Skip,0.03129062686787573
Supernova,-0.007927611478996387
"Terrorist, The (a.k.a. Malli) (Theeviravaathi)",-0.019592415665356678
"Way We Were, The",-0.019224168546928443
Stalag 17,0.1349532383272289
"Presidio, The",0.29726410514301943
Papillon,0.047218312982842715
"Last Detail, The",0.18081797139372585
Five Easy Pieces,-0.01090933566929567
Dead Calm,0.25637411209943667
"Boys from Brazil, The",0.11131503811409246
Against All Odds,0.156761076572576
Loaded Weapon 1 (National Lampoon's Loaded Weapon 1),0.22005779449838908
Fast Times at Ridgemont High,1.26886664825131
"Cry in the Dark, A",-0.02776028799046749
Batman: Mask of the Phantasm,0.6890531595192413
American Flyers,0.06032196506531164
"Star Is Born, A",-0.04277686539842875
Pacific Heights,0.39421378996058487
"Draughtsman's Contract, The",-0.029816952744983173
"Zed & Two Noughts, A",-0.06855343995507247
Woman in the Dunes (Suna no onna),0.013863672428679114
Down to You,0.07051915754899159
"Odessa File, The",-0.07613409035602738
Where the Buffalo Roam,0.17282906003515738
Eye of the Beholder,0.08136083263917242
"Big Tease, The",-0.02387131324039172
"Cup, The (Phörpa)",-0.05879133003644252
Encino Man,0.6803869288750716
"Goodbye Girl, The",0.105131962907616
Malcolm X,-0.02370811694659754
Sister Act,0.7006419238343341
Sister Act 2: Back in the Habit,0.3468431837269619
"Hand That Rocks the Cradle, The",0.35977071614312217
Alive,0.4633291286574616
Agnes of God,0.25925371862908647
Scent of a Woman,0.22159955104703463
Wayne's World,1.6253011790325078
Wayne's World 2,0.7202373844474462
"League of Their Own, A",0.7099465336600448
Patriot Games,0.7112795084257777
"Bodyguard, The",0.5346258420282628
Death Becomes Her,0.4067508549641548
Far and Away,0.09795663040766787
Howards End,0.051286505127757544
Singles,0.06368755058842762
Twin Peaks: Fire Walk with Me,0.32404812789114035
White Men Can't Jump,0.6494624731487767
Buffy the Vampire Slayer,0.5505849795189006
Hard-Boiled (Lat sau san taam),0.050714132852365125
Man Bites Dog (C'est arrivé près de chez vous),0.12222431565765962
"Mariachi, El",0.497621404225694
Stop! Or My Mom Will Shoot,0.1623208747320846
Forever Young,0.9520480122339788
"Cutting Edge, The",-0.03183622425245034
Of Mice and Men,0.4000022692000403
Bad Lieutenant,0.08647571016248554
Scream 3,0.7324249797486344
Single White Female,0.4722201475225583
"Boondock Saints, The",0.5318308072613034
Gun Shy,0.008184671219786784
"Baby, The",0.020866280209048765
"Brandon Teena Story, The",-0.014909417705771054
Minnie and Moskowitz,0.13961616280512257
They Might Be Giants,0.024554013659360312
"Beach, The",0.13313585006875248
Snow Day,0.1544272246029003
"Tigger Movie, The",0.038808818540945846
Not One Less (Yi ge dou bu neng shao),-0.10401392162472736
Eaten Alive,0.033169005384577004
Raining Stones,-0.09245681922197976
To Sir with Love,0.01926164761066576
Boiler Room,0.24614645073368668
Hanging Up,0.0408171422055249
Pitch Black,0.5619612871874908
"Whole Nine Yards, The",0.6909313440527121
Beautiful People,-0.1366679477336551
Black Tar Heroin: The Dark End of the Street,-0.06001890851434447
"Circus, The",-0.09542155977844191
City Lights,-0.11879479071342046
"Flamingo Kid, The",0.24115921876105226
"Kid, The",-0.2030946683178757
Class Reunion,0.05785999300546808
Happy Go Lovely,-0.034506711405437374
Reindeer Games,0.321750805805034
Wonder Boys,-0.10446125620359144
Chain of Fools,-0.003247921232800535
Drowning Mona,0.07152393765539147
"Next Best Thing, The",-0.08392311618910103
What Planet Are You From?,0.07293966279706028
Beyond the Mat,0.24934545258965804
Ghost Dog: The Way of the Samurai,-0.0601890375541602
The Year My Voice Broke,0.06924074152591997
Splendor in the Grass,-0.04051364642491417
My Tutor,0.033845463039727346
Key Largo,-0.051270487149080175
Born Yesterday,0.017326124327521578
Birdy,0.13060471669675455
Blood Feast,-0.048015126811475496
"Charlie, the Lonesome Cougar",0.050768194559591015
